filename,width,height,class,xmin,ymin,xmax,ymax
2742.jpg,1280,720,A,368,394,611,574
165.jpg,1280,720,A,892,254,1084,491
2653.jpg,1280,720,A,364,457,765,578
13665.jpg,1280,720,C,887,363,1096,568
2346.jpg,1280,720,A,206,374,308,698
8945.jpg,1280,720,B,712,462,921,568
16321.jpg,1280,720,C,493,426,1037,641
18285.jpg,1280,720,C,781,210,1085,418
18092.jpg,1280,720,C,858,195,1123,412
427.jpg,1280,720,A,241,209,521,380
17873.jpg,1280,720,C,828,241,1138,544
18069.jpg,1280,720,C,253,96,557,292
18089.jpg,1280,720,C,229,355,453,524
15165.jpg,1280,720,C,748,407,1012,602
14008.jpg,1280,720,C,875,352,1155,613
2551.jpg,1280,720,A,658,136,1017,233
11629.jpg,1280,720,C,173,254,419,501
3733.jpg,1280,720,A,836,417,1075,614
15220.jpg,1280,720,C,337,29,750,222
1773.jpg,1280,720,A,787,207,1068,419
3677.jpg,1280,720,A,327,395,608,568
13853.jpg,1280,720,C,266,120,460,394
3851.jpg,1280,720,A,256,187,619,298
13966.jpg,1280,720,C,247,98,561,299
4522.jpg,1280,720,A,965,314,1123,584
11286.jpg,1280,720,B,687,184,882,288
2703.jpg,1280,720,A,626,115,1037,224
9268.jpg,1280,720,B,819,361,1014,489
567.jpg,1280,720,A,853,409,1086,611
136.jpg,1280,720,A,934,285,1118,584
4110.jpg,1280,720,A,304,357,538,562
682.jpg,1280,720,A,250,305,482,509
14261.jpg,1280,720,C,354,472,726,643
3201.jpg,1280,720,A,590,158,880,299
5363.jpg,1280,720,A,259,159,556,375
13075.jpg,1280,720,C,229,428,583,654
10755.jpg,1280,720,B,583,97,850,214
9361.jpg,1280,720,B,809,151,1030,284
2027.jpg,1280,720,A,306,329,518,564
6208.jpg,1280,720,B,198,265,376,394
14568.jpg,1280,720,C,351,98,746,267
3385.jpg,1280,720,A,892,215,1069,540
5000.jpg,1280,720,A,492,449,925,565
6656.jpg,1280,720,B,188,217,385,398
261.jpg,1280,720,A,683,427,1106,555
11990.jpg,1280,720,C,519,495,892,654
12531.jpg,1280,720,C,873,198,1129,408
18183.jpg,1280,720,C,878,262,1116,579
164.jpg,1280,720,A,563,454,998,587
5906.jpg,1280,720,B,869,372,1074,516
5825.jpg,1280,720,B,772,399,1012,541
1796.jpg,1280,720,A,780,143,994,413
116.jpg,1280,720,A,354,397,670,556
933.jpg,1280,720,A,446,227,652,430
9813.jpg,1280,720,B,847,201,1079,346
3858.jpg,1280,720,A,807,195,1057,352
3288.jpg,1280,720,A,721,357,1001,523
9474.jpg,1280,720,B,834,203,1052,364
4007.jpg,1280,720,A,661,436,950,592
8773.jpg,1280,720,B,801,179,1028,307
7399.jpg,1280,720,B,772,150,1038,300
8468.jpg,1280,720,B,887,327,1109,463
15436.jpg,1280,720,C,83,214,480,443
1853.jpg,1280,720,A,317,118,650,290
1938.jpg,1280,720,A,217,217,477,409
3966.jpg,1280,720,A,280,147,658,316
2480.jpg,1280,720,A,266,168,646,306
172.jpg,1280,720,A,230,149,616,267
15095.jpg,1280,720,C,220,96,491,323
1765.jpg,1280,720,A,270,235,468,451
3651.jpg,1280,720,A,696,97,1078,221
13852.jpg,1280,720,C,195,344,384,650
17.jpg,1280,720,A,931,307,1089,578
2846.jpg,1280,720,A,356,95,749,234
1103.jpg,1280,720,A,436,486,838,599
9969.jpg,1280,720,B,715,409,977,555
6269.jpg,1280,720,B,329,434,549,555
3647.jpg,1280,720,A,657,134,933,307
13025.jpg,1280,720,C,780,251,1022,462
1515.jpg,1280,720,A,198,250,380,468
3213.jpg,1280,720,A,756,394,1009,591
17087.jpg,1280,720,C,175,108,405,371
13321.jpg,1280,720,C,832,353,1116,515
2758.jpg,1280,720,A,659,398,1025,509
12356.jpg,1280,720,C,784,386,1057,644
474.jpg,1280,720,A,888,242,1077,439
16178.jpg,1280,720,C,151,112,332,436
2332.jpg,1280,720,A,947,317,1095,577
17372.jpg,1280,720,C,740,364,1111,677
2220.jpg,1280,720,A,815,291,1054,487
13840.jpg,1280,720,C,525,424,966,630
8733.jpg,1280,720,B,447,503,749,629
11792.jpg,1280,720,C,165,360,442,542
11655.jpg,1280,720,C,674,64,1063,290
12868.jpg,1280,720,C,178,233,435,398
13963.jpg,1280,720,C,71,106,375,490
10733.jpg,1280,720,B,820,379,1002,492
16209.jpg,1280,720,C,773,285,1172,550
12402.jpg,1280,720,C,384,512,851,635
6451.jpg,1280,720,B,901,233,1102,417
5180.jpg,1280,720,A,275,224,506,450
17404.jpg,1280,720,C,620,491,1082,649
16089.jpg,1280,720,C,554,84,1107,198
10768.jpg,1280,720,B,793,417,1016,545
15075.jpg,1280,720,C,235,110,486,332
5436.jpg,1280,720,A,663,400,998,539
12821.jpg,1280,720,C,470,493,851,646
13583.jpg,1280,720,C,161,99,361,422
6887.jpg,1280,720,B,765,477,973,589
5083.jpg,1280,720,A,791,387,1039,596
13558.jpg,1280,720,C,68,196,379,492
17351.jpg,1280,720,C,185,320,372,631
1867.jpg,1280,720,A,740,366,1079,523
4603.jpg,1280,720,A,731,406,989,600
10317.jpg,1280,720,B,680,115,915,240
2238.jpg,1280,720,A,278,231,610,374
16776.jpg,1280,720,C,724,148,1118,368
1002.jpg,1280,720,A,604,160,863,318
10946.jpg,1280,720,B,531,514,800,633
3328.jpg,1280,720,A,764,298,1022,488
13380.jpg,1280,720,C,173,332,386,486
9349.jpg,1280,720,B,239,217,461,348
2819.jpg,1280,720,A,662,405,1009,544
3104.jpg,1280,720,A,605,155,926,317
800.jpg,1280,720,A,426,511,848,613
16126.jpg,1280,720,C,656,466,1022,689
15337.jpg,1280,720,C,680,85,981,339
10856.jpg,1280,720,B,800,174,1018,311
6611.jpg,1280,720,B,832,149,1055,275
2868.jpg,1280,720,A,352,417,699,572
612.jpg,1280,720,A,193,297,424,555
13926.jpg,1280,720,C,96,43,433,484
13069.jpg,1280,720,C,261,89,699,266
13274.jpg,1280,720,C,170,423,565,577
12222.jpg,1280,720,C,337,93,747,244
4660.jpg,1280,720,A,298,435,681,587
1970.jpg,1280,720,A,723,135,931,351
15628.jpg,1280,720,C,152,399,475,559
14990.jpg,1280,720,C,801,258,1154,639
7815.jpg,1280,720,B,812,202,1041,350
9646.jpg,1280,720,B,364,464,617,596
9781.jpg,1280,720,B,805,434,1031,572
4374.jpg,1280,720,A,857,327,1062,581
1843.jpg,1280,720,A,324,272,483,564
142.jpg,1280,720,A,758,394,1003,599
482.jpg,1280,720,A,470,466,873,595
5162.jpg,1280,720,A,257,124,481,317
16923.jpg,1280,720,C,18,65,630,243
8962.jpg,1280,720,B,350,440,553,553
4742.jpg,1280,720,A,739,401,1009,593
1468.jpg,1280,720,A,221,239,451,456
8721.jpg,1280,720,B,583,100,812,191
3790.jpg,1280,720,A,760,200,1017,347
16518.jpg,1280,720,C,150,431,509,583
2940.jpg,1280,720,A,347,442,711,577
17489.jpg,1280,720,C,83,346,335,605
1226.jpg,1280,720,A,790,402,998,576
13408.jpg,1280,720,C,267,98,591,290
12435.jpg,1280,720,C,748,158,1027,281
5202.jpg,1280,720,A,480,469,978,565
10463.jpg,1280,720,B,917,233,1087,358
5145.jpg,1280,720,A,219,306,477,509
13001.jpg,1280,720,C,625,408,1024,656
8053.jpg,1280,720,B,303,421,534,546
4210.jpg,1280,720,A,267,202,529,393
1042.jpg,1280,720,A,743,145,982,386
3413.jpg,1280,720,A,790,185,1053,334
1598.jpg,1280,720,A,727,378,846,710
4324.jpg,1280,720,A,463,483,855,601
12774.jpg,1280,720,C,862,137,1202,474
3369.jpg,1280,720,A,606,113,1067,235
14453.jpg,1280,720,C,275,72,721,312
4697.jpg,1280,720,A,258,538,750,635
17538.jpg,1280,720,C,456,78,794,230
1030.jpg,1280,720,A,340,390,629,554
14262.jpg,1280,720,C,311,449,674,657
8955.jpg,1280,720,B,207,290,411,415
10197.jpg,1280,720,B,453,107,715,202
3106.jpg,1280,720,A,817,372,1032,584
12007.jpg,1280,720,C,89,297,383,558
10530.jpg,1280,720,B,207,143,435,308
7033.jpg,1280,720,B,321,150,540,250
9929.jpg,1280,720,B,907,245,1108,446
9732.jpg,1280,720,B,429,102,733,210
379.jpg,1280,720,A,401,451,843,573
11862.jpg,1280,720,C,59,114,535,369
5491.jpg,1280,720,A,844,349,1080,591
5071.jpg,1280,720,A,253,200,594,329
17042.jpg,1280,720,C,773,425,1015,601
10685.jpg,1280,720,B,329,110,594,238
2985.jpg,1280,720,A,743,405,978,575
3888.jpg,1280,720,A,646,381,970,517
6486.jpg,1280,720,B,226,359,404,491
5408.jpg,1280,720,A,591,459,886,588
1637.jpg,1280,720,A,415,106,774,215
31.jpg,1280,720,A,788,168,1091,353
11650.jpg,1280,720,C,291,123,562,295
10098.jpg,1280,720,B,417,516,683,607
4929.jpg,1280,720,A,809,202,1070,421
5716.jpg,1280,720,B,862,369,1096,530
11775.jpg,1280,720,C,97,331,566,568
11683.jpg,1280,720,C,188,86,546,296
2801.jpg,1280,720,A,772,176,1051,310
13602.jpg,1280,720,C,490,472,921,614
1169.jpg,1280,720,A,196,317,437,522
13961.jpg,1280,720,C,626,368,1061,660
10864.jpg,1280,720,B,810,159,1047,302
8288.jpg,1280,720,B,577,78,874,197
7914.jpg,1280,720,B,425,115,673,236
3791.jpg,1280,720,A,225,379,436,647
15315.jpg,1280,720,C,805,351,1158,549
13186.jpg,1280,720,C,181,318,467,543
12062.jpg,1280,720,C,882,364,1122,619
9779.jpg,1280,720,B,803,186,1026,314
2915.jpg,1280,720,A,743,378,1011,590
17523.jpg,1280,720,C,683,30,1099,322
14106.jpg,1280,720,C,685,441,1009,623
10270.jpg,1280,720,B,717,167,910,272
2631.jpg,1280,720,A,648,143,957,303
12352.jpg,1280,720,C,180,107,409,351
15103.jpg,1280,720,C,502,457,1012,684
3453.jpg,1280,720,A,272,247,465,492
3611.jpg,1280,720,A,594,482,869,597
13844.jpg,1280,720,C,829,239,1115,565
6930.jpg,1280,720,B,842,359,1056,499
2070.jpg,1280,720,A,907,300,1084,538
11334.jpg,1280,720,B,777,456,964,561
1094.jpg,1280,720,A,207,190,530,335
8795.jpg,1280,720,B,167,307,377,466
1446.jpg,1280,720,A,285,218,533,449
5065.jpg,1280,720,A,270,431,601,550
1200.jpg,1280,720,A,708,356,978,495
9041.jpg,1280,720,B,182,334,391,476
13454.jpg,1280,720,C,137,346,483,696
177.jpg,1280,720,A,265,274,473,514
3983.jpg,1280,720,A,389,413,697,574
17602.jpg,1280,720,C,845,317,1148,666
5343.jpg,1280,720,A,678,268,949,488
3525.jpg,1280,720,A,781,381,1021,589
9071.jpg,1280,720,B,226,147,449,273
688.jpg,1280,720,A,244,156,422,384
18293.jpg,1280,720,C,225,320,456,481
16882.jpg,1280,720,C,336,443,968,671
2611.jpg,1280,720,A,338,386,581,589
5462.jpg,1280,720,A,612,472,935,609
7008.jpg,1280,720,B,889,418,1063,534
640.jpg,1280,720,A,233,176,596,303
3629.jpg,1280,720,A,913,246,1091,487
16542.jpg,1280,720,C,130,105,406,413
15774.jpg,1280,720,C,292,437,633,635
13901.jpg,1280,720,C,750,127,995,354
6800.jpg,1280,720,B,463,556,661,656
12732.jpg,1280,720,C,882,322,1096,601
12683.jpg,1280,720,C,809,355,1072,495
10187.jpg,1280,720,B,208,349,354,477
3514.jpg,1280,720,A,885,335,1098,594
1239.jpg,1280,720,A,247,417,524,548
15813.jpg,1280,720,C,862,181,1199,485
4821.jpg,1280,720,A,764,293,1008,535
480.jpg,1280,720,A,307,354,567,577
2739.jpg,1280,720,A,807,233,992,449
4232.jpg,1280,720,A,228,260,423,495
2796.jpg,1280,720,A,728,352,1007,521
8081.jpg,1280,720,B,506,462,749,583
14079.jpg,1280,720,C,729,368,1123,640
660.jpg,1280,720,A,201,158,617,266
4249.jpg,1280,720,A,879,383,1046,576
14504.jpg,1280,720,C,735,366,1178,601
5293.jpg,1280,720,A,366,319,508,598
7417.jpg,1280,720,B,871,264,1093,454
6574.jpg,1280,720,B,198,261,345,374
7590.jpg,1280,720,B,319,139,538,242
7032.jpg,1280,720,B,907,320,1097,492
11885.jpg,1280,720,C,704,334,1203,599
3101.jpg,1280,720,A,412,409,700,565
10060.jpg,1280,720,B,281,442,472,560
5626.jpg,1280,720,B,911,245,1112,391
2877.jpg,1280,720,A,313,216,577,383
1469.jpg,1280,720,A,435,183,799,313
7916.jpg,1280,720,B,615,454,862,581
5222.jpg,1280,720,A,469,470,886,609
13923.jpg,1280,720,C,64,249,391,501
5451.jpg,1280,720,A,253,196,570,346
1836.jpg,1280,720,A,735,184,1053,358
500.jpg,1280,720,A,661,457,1088,574
11509.jpg,1280,720,C,164,226,433,396
7632.jpg,1280,720,B,632,128,858,232
4731.jpg,1280,720,A,648,169,917,348
13691.jpg,1280,720,C,780,318,1132,664
18317.jpg,1280,720,C,880,226,1203,579
3450.jpg,1280,720,A,454,459,965,584
6083.jpg,1280,720,B,519,545,741,641
6608.jpg,1280,720,B,621,107,910,241
11701.jpg,1280,720,C,881,206,1140,407
2611.jpg,1280,720,A,338,386,581,589
5585.jpg,1280,720,B,420,127,641,230
9997.jpg,1280,720,B,277,214,475,327
14720.jpg,1280,720,C,298,86,597,259
13129.jpg,1280,720,C,241,133,494,320
2351.jpg,1280,720,A,210,283,430,488
15972.jpg,1280,720,C,132,308,349,652
961.jpg,1280,720,A,663,433,1065,550
14603.jpg,1280,720,C,808,433,1075,545
9070.jpg,1280,720,B,270,326,402,457
17480.jpg,1280,720,C,323,520,855,629
1685.jpg,1280,720,A,828,192,1020,503
18129.jpg,1280,720,C,211,103,450,324
1542.jpg,1280,720,A,291,331,494,566
3695.jpg,1280,720,A,789,349,1024,590
596.jpg,1280,720,A,463,146,837,279
17939.jpg,1280,720,C,321,388,661,609
4791.jpg,1280,720,A,835,38,1028,342
13671.jpg,1280,720,C,822,215,1081,370
3147.jpg,1280,720,A,860,295,1060,581
6990.jpg,1280,720,B,872,377,1084,507
10656.jpg,1280,720,B,187,325,373,449
3957.jpg,1280,720,A,349,416,629,607
14534.jpg,1280,720,C,78,371,439,563
4739.jpg,1280,720,A,549,499,889,632
15620.jpg,1280,720,C,225,219,541,373
12524.jpg,1280,720,C,193,73,399,342
6710.jpg,1280,720,B,763,140,962,252
16092.jpg,1280,720,C,194,492,694,616
2996.jpg,1280,720,A,282,189,604,337
10920.jpg,1280,720,B,267,226,464,341
5185.jpg,1280,720,A,259,240,510,436
4490.jpg,1280,720,A,295,318,508,563
2541.jpg,1280,720,A,731,188,1052,355
7053.jpg,1280,720,B,888,334,1104,469
548.jpg,1280,720,A,154,299,386,494
852.jpg,1280,720,A,1073,298,1250,640
6375.jpg,1280,720,B,336,144,526,248
4309.jpg,1280,720,A,412,409,701,565
12189.jpg,1280,720,C,639,444,930,603
17383.jpg,1280,720,C,126,506,806,666
2780.jpg,1280,720,A,949,270,1123,516
7060.jpg,1280,720,B,698,173,922,293
14061.jpg,1280,720,C,765,409,1049,617
11732.jpg,1280,720,C,172,479,701,614
7147.jpg,1280,720,B,168,15,414,194
76.jpg,1280,720,A,462,269,676,609
1623.jpg,1280,720,A,182,288,330,575
11288.jpg,1280,720,B,854,420,1065,549
5523.jpg,1280,720,A,362,315,458,587
14072.jpg,1280,720,C,613,456,966,632
2029.jpg,1280,720,A,285,118,553,283
1507.jpg,1280,720,A,218,132,406,362
8753.jpg,1280,720,B,232,387,436,519
13283.jpg,1280,720,C,114,257,524,542
11347.jpg,1280,720,B,863,368,1050,508
2237.jpg,1280,720,A,251,471,660,585
5781.jpg,1280,720,B,192,282,353,434
11680.jpg,1280,720,C,484,108,815,270
2006.jpg,1280,720,A,825,388,1034,582
775.jpg,1280,720,A,450,108,837,221
15454.jpg,1280,720,C,881,345,1094,543
8267.jpg,1280,720,B,642,140,863,256
4546.jpg,1280,720,A,617,439,1056,548
472.jpg,1280,720,A,258,186,570,364
12982.jpg,1280,720,C,671,369,1149,600
11988.jpg,1280,720,C,742,140,1093,281
248.jpg,1280,720,A,956,238,1177,472
5228.jpg,1280,720,A,594,454,911,589
16074.jpg,1280,720,C,792,202,1117,483
7979.jpg,1280,720,B,792,348,1028,522
3756.jpg,1280,720,A,912,255,1105,504
14887.jpg,1280,720,C,96,341,475,599
494.jpg,1280,720,A,659,378,1018,539
6822.jpg,1280,720,B,655,113,872,207
10195.jpg,1280,720,B,753,398,879,579
3655.jpg,1280,720,A,287,340,527,572
11984.jpg,1280,720,C,922,328,1109,612
3130.jpg,1280,720,A,868,246,1073,525
3476.jpg,1280,720,A,904,275,1035,573
17269.jpg,1280,720,C,93,5,371,388
7688.jpg,1280,720,B,535,74,753,158
16933.jpg,1280,720,C,153,328,427,532
17545.jpg,1280,720,C,79,245,410,563
6131.jpg,1280,720,B,187,283,384,423
4713.jpg,1280,720,A,868,378,1041,573
11486.jpg,1280,720,C,720,448,1204,591
471.jpg,1280,720,A,718,154,1055,307
3928.jpg,1280,720,A,324,274,485,564
5641.jpg,1280,720,B,523,123,795,226
419.jpg,1280,720,A,270,149,474,347
495.jpg,1280,720,A,318,137,578,290
15924.jpg,1280,720,C,930,367,1064,680
11064.jpg,1280,720,B,856,374,1091,535
1477.jpg,1280,720,A,300,159,749,257
2225.jpg,1280,720,A,728,409,991,591
7802.jpg,1280,720,B,713,427,969,565
1620.jpg,1280,720,A,447,468,854,566
2014.jpg,1280,720,A,271,258,443,528
4563.jpg,1280,720,A,852,245,1068,484
14650.jpg,1280,720,C,669,504,1031,631
182.jpg,1280,720,A,273,187,585,339
2035.jpg,1280,720,A,413,132,820,247
13457.jpg,1280,720,C,161,331,423,537
5140.jpg,1280,720,A,860,342,1054,578
10106.jpg,1280,720,B,183,316,372,453
8642.jpg,1280,720,B,724,390,969,541
9499.jpg,1280,720,B,797,129,1021,254
3780.jpg,1280,720,A,744,299,1014,512
4323.jpg,1280,720,A,234,438,547,566
12280.jpg,1280,720,C,185,310,342,665
2872.jpg,1280,720,A,354,353,533,561
9744.jpg,1280,720,B,376,119,640,254
14777.jpg,1280,720,C,676,420,999,609
3182.jpg,1280,720,A,715,422,1076,550
12264.jpg,1280,720,C,135,207,432,421
4616.jpg,1280,720,A,785,201,994,479
9421.jpg,1280,720,B,743,141,993,284
4554.jpg,1280,720,A,238,265,441,486
18157.jpg,1280,720,C,235,322,499,621
1835.jpg,1280,720,A,267,406,538,607
3476.jpg,1280,720,A,904,275,1035,573
7619.jpg,1280,720,B,753,119,977,227
10193.jpg,1280,720,B,844,393,1070,538
6018.jpg,1280,720,B,309,151,514,264
2471.jpg,1280,720,A,279,370,468,607
2773.jpg,1280,720,A,507,470,877,602
1863.jpg,1280,720,A,906,294,1086,523
1942.jpg,1280,720,A,916,295,1031,572
17593.jpg,1280,720,C,213,62,696,300
16640.jpg,1280,720,C,434,66,864,284
17453.jpg,1280,720,C,144,265,365,515
17077.jpg,1280,720,C,794,328,1185,553
14157.jpg,1280,720,C,640,380,1059,659
18406.jpg,1280,720,C,386,518,712,647
12915.jpg,1280,720,C,161,424,594,606
4175.jpg,1280,720,A,831,257,1058,478
172.jpg,1280,720,A,230,149,616,267
1766.jpg,1280,720,A,209,248,433,473
4242.jpg,1280,720,A,587,117,986,209
16498.jpg,1280,720,C,481,143,838,285
4100.jpg,1280,720,A,292,185,630,334
579.jpg,1280,720,A,286,411,677,574
4797.jpg,1280,720,A,671,425,1048,547
2610.jpg,1280,720,A,855,191,1107,377
16058.jpg,1280,720,C,899,281,1144,521
286.jpg,1280,720,A,730,395,980,577
2062.jpg,1280,720,A,762,181,1038,332
12053.jpg,1280,720,C,323,465,693,655
803.jpg,1280,720,A,854,224,1053,464
4840.jpg,1280,720,A,866,381,1053,590
1793.jpg,1280,720,A,778,303,1013,488
6544.jpg,1280,720,B,830,426,1059,560
18436.jpg,1280,720,C,590,424,1051,638
3048.jpg,1280,720,A,361,457,747,588
2850.jpg,1280,720,A,343,332,558,556
14633.jpg,1280,720,C,851,409,1199,597
1205.jpg,1280,720,A,398,412,674,565
6639.jpg,1280,720,B,414,84,660,210
6051.jpg,1280,720,B,250,210,467,351
5198.jpg,1280,720,A,867,362,1075,578
1582.jpg,1280,720,A,210,290,446,496
7133.jpg,1280,720,B,746,170,941,280
3891.jpg,1280,720,A,743,279,967,493
4545.jpg,1280,720,A,844,378,1047,591
10974.jpg,1280,720,B,241,435,426,543
2040.jpg,1280,720,A,366,107,805,226
1107.jpg,1280,720,A,239,295,375,533
10740.jpg,1280,720,B,232,314,449,447
486.jpg,1280,720,A,480,115,1034,218
1695.jpg,1280,720,A,778,312,923,601
3370.jpg,1280,720,A,1041,332,1228,585
2433.jpg,1280,720,A,444,112,817,219
15717.jpg,1280,720,C,104,378,640,601
17176.jpg,1280,720,C,226,288,427,590
10038.jpg,1280,720,B,956,364,1135,500
3509.jpg,1280,720,A,280,132,532,318
5905.jpg,1280,720,B,819,378,1037,526
16256.jpg,1280,720,C,169,238,364,484
17896.jpg,1280,720,C,271,414,533,635
299.jpg,1280,720,A,482,488,851,603
16372.jpg,1280,720,C,142,60,426,390
9959.jpg,1280,720,B,308,181,528,294
13401.jpg,1280,720,C,867,173,1218,390
5885.jpg,1280,720,B,404,152,619,258
3045.jpg,1280,720,A,657,115,1069,248
16086.jpg,1280,720,C,859,38,1145,310
2813.jpg,1280,720,A,841,175,1030,432
16121.jpg,1280,720,C,742,115,949,255
6259.jpg,1280,720,B,179,237,385,430
362.jpg,1280,720,A,279,178,581,349
17964.jpg,1280,720,C,735,150,1165,379
1576.jpg,1280,720,A,302,354,534,562
993.jpg,1280,720,A,178,212,388,483
1111.jpg,1280,720,A,218,192,595,328
4423.jpg,1280,720,A,621,415,992,544
7934.jpg,1280,720,B,820,181,1053,345
6001.jpg,1280,720,B,215,383,398,512
57.jpg,1280,720,A,496,140,916,234
2675.jpg,1280,720,A,312,160,826,259
13037.jpg,1280,720,C,751,111,1069,400
14230.jpg,1280,720,C,511,501,815,636
4852.jpg,1280,720,A,276,356,509,568
6374.jpg,1280,720,B,811,364,1010,492
11187.jpg,1280,720,B,296,194,497,306
3347.jpg,1280,720,A,471,158,867,278
7118.jpg,1280,720,B,144,221,367,361
16794.jpg,1280,720,C,773,130,1057,396
10258.jpg,1280,720,B,896,204,1070,316
7475.jpg,1280,720,B,463,554,685,652
13755.jpg,1280,720,C,328,74,688,253
4188.jpg,1280,720,A,203,482,742,581
6859.jpg,1280,720,B,856,297,1048,447
294.jpg,1280,720,A,419,469,784,593
11657.jpg,1280,720,C,638,483,1263,658
15110.jpg,1280,720,C,222,99,455,307
10855.jpg,1280,720,B,566,471,816,590
15405.jpg,1280,720,C,643,495,922,602
17123.jpg,1280,720,C,641,82,912,281
9182.jpg,1280,720,B,713,505,913,603
6538.jpg,1280,720,B,491,70,792,201
3710.jpg,1280,720,A,692,384,1034,523
17628.jpg,1280,720,C,178,275,427,499
11635.jpg,1280,720,C,163,384,505,563
11191.jpg,1280,720,B,168,291,357,446
16973.jpg,1280,720,C,605,102,1131,208
3816.jpg,1280,720,A,247,480,619,600
2478.jpg,1280,720,A,264,297,486,516
4676.jpg,1280,720,A,217,286,462,523
424.jpg,1280,720,A,342,100,722,237
3732.jpg,1280,720,A,665,452,935,586
8982.jpg,1280,720,B,729,117,938,214
18428.jpg,1280,720,C,974,394,1100,702
2604.jpg,1280,720,A,618,422,947,602
8317.jpg,1280,720,B,377,482,587,590
670.jpg,1280,720,A,227,130,426,348
7691.jpg,1280,720,B,801,182,1021,314
5387.jpg,1280,720,A,889,253,1111,476
6411.jpg,1280,720,B,618,508,861,614
1080.jpg,1280,720,A,757,101,1015,292
8507.jpg,1280,720,B,831,158,1038,274
4260.jpg,1280,720,A,674,413,981,600
4051.jpg,1280,720,A,843,224,1067,479
5209.jpg,1280,720,A,800,190,1055,344
6106.jpg,1280,720,B,903,213,1072,350
1364.jpg,1280,720,A,769,131,956,366
3240.jpg,1280,720,A,237,258,446,473
2285.jpg,1280,720,A,846,340,1053,583
17842.jpg,1280,720,C,821,275,1098,525
7387.jpg,1280,720,B,172,309,358,438
3215.jpg,1280,720,A,278,239,459,502
366.jpg,1280,720,A,879,226,1103,478
4302.jpg,1280,720,A,656,425,949,581
9102.jpg,1280,720,B,347,134,580,250
7617.jpg,1280,720,B,852,193,1090,350
10052.jpg,1280,720,B,126,321,296,453
3128.jpg,1280,720,A,253,282,506,457
9730.jpg,1280,720,B,281,424,493,549
7804.jpg,1280,720,B,778,213,1007,376
4224.jpg,1280,720,A,472,449,882,571
9883.jpg,1280,720,B,420,558,660,652
313.jpg,1280,720,A,259,258,437,542
354.jpg,1280,720,A,426,103,925,215
4979.jpg,1280,720,A,392,150,808,265
2986.jpg,1280,720,A,334,122,607,269
1552.jpg,1280,720,A,573,469,1058,582
12682.jpg,1280,720,C,153,291,403,512
14156.jpg,1280,720,C,861,357,1097,624
13447.jpg,1280,720,C,428,515,861,641
8487.jpg,1280,720,B,267,436,496,568
4300.jpg,1280,720,A,888,216,1114,424
7708.jpg,1280,720,B,247,262,440,384
6074.jpg,1280,720,B,158,235,330,364
15294.jpg,1280,720,C,200,545,757,634
5509.jpg,1280,720,A,254,367,426,680
1127.jpg,1280,720,A,498,467,937,566
17660.jpg,1280,720,C,936,326,1098,668
12155.jpg,1280,720,C,54,416,592,629
216.jpg,1280,720,A,847,71,1056,342
6362.jpg,1280,720,B,734,201,980,340
4896.jpg,1280,720,A,808,281,1080,491
6992.jpg,1280,720,B,914,325,1137,490
8122.jpg,1280,720,B,630,492,853,594
10688.jpg,1280,720,B,319,167,546,285
7432.jpg,1280,720,B,262,205,471,327
13010.jpg,1280,720,C,617,26,1038,278
15318.jpg,1280,720,C,902,163,1148,431
16423.jpg,1280,720,C,832,392,1104,648
16020.jpg,1280,720,C,37,52,758,265
4960.jpg,1280,720,A,282,258,466,530
3404.jpg,1280,720,A,336,392,610,562
5878.jpg,1280,720,B,193,268,395,441
1475.jpg,1280,720,A,842,390,1033,585
192.jpg,1280,720,A,662,152,949,327
4371.jpg,1280,720,A,815,160,1005,422
3027.jpg,1280,720,A,816,202,1050,408
16489.jpg,1280,720,C,471,90,847,243
12675.jpg,1280,720,C,850,177,1154,382
11166.jpg,1280,720,B,191,363,384,511
11756.jpg,1280,720,C,639,48,1270,172
5006.jpg,1280,720,A,230,410,545,555
1231.jpg,1280,720,A,500,130,853,254
5388.jpg,1280,720,A,860,241,1071,457
2863.jpg,1280,720,A,365,123,661,256
3738.jpg,1280,720,A,934,208,1111,456
13990.jpg,1280,720,C,868,165,1196,467
15399.jpg,1280,720,C,222,46,652,314
5453.jpg,1280,720,A,836,199,1066,371
4209.jpg,1280,720,A,192,295,416,546
5914.jpg,1280,720,B,794,130,979,223
10044.jpg,1280,720,B,245,214,433,328
2516.jpg,1280,720,A,755,148,1081,321
16856.jpg,1280,720,C,877,208,1123,425
1731.jpg,1280,720,A,798,187,1049,344
2741.jpg,1280,720,A,204,119,638,261
5206.jpg,1280,720,A,331,307,437,587
2081.jpg,1280,720,A,783,436,1033,616
4355.jpg,1280,720,A,237,279,448,495
3775.jpg,1280,720,A,289,416,690,575
4948.jpg,1280,720,A,444,446,826,570
3281.jpg,1280,720,A,271,179,605,329
13095.jpg,1280,720,C,585,457,993,591
18402.jpg,1280,720,C,163,108,392,440
303.jpg,1280,720,A,405,122,697,236
16276.jpg,1280,720,C,65,202,384,390
14050.jpg,1280,720,C,158,364,398,619
12934.jpg,1280,720,C,672,507,961,623
16448.jpg,1280,720,C,114,501,750,651
16849.jpg,1280,720,C,862,275,1208,465
4347.jpg,1280,720,A,271,237,467,477
5240.jpg,1280,720,A,705,157,1021,283
8365.jpg,1280,720,B,484,525,813,627
1262.jpg,1280,720,A,350,112,682,243
